,id,이름,시즌,포지션,나이,게임,타석,타수,득점,안타,2타,3타,홈런,루타,타점,볼넷,사구,고4,희타,희비,도루,도실,삼진,병살,타율,출루,장타,OPS,wOBA,wRC+,WAR+,WPA,타구속도,타구발사각,배럴개수,배럴비율
646,64501,배성근,2020,SS,25,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,-126.2,-0.22,-0.18,139.61,37.1,1.0,0.25
647,64504,오윤석,2020,2B,28,63,197,168,31,50,7,1,4,71,32,24,2,0,1,2,2,1,47,2,0.298,0.388,0.423,0.8109999999999999,0.365,116.9,1.31,0.44,135.85732142857142,17.855357142857148,16.0,0.14285714285714285
648,64560,이창진,2020,CF,29,22,99,88,19,29,8,1,0,39,7,10,1,0,0,0,0,1,17,2,0.33,0.404,0.443,0.847,0.38,130.3,0.71,0.16,129.76830508474578,25.311864406779648,5.0,0.0847457627118644
649,64610,강한울,2020,SS,28,34,122,105,13,32,3,0,1,38,10,11,0,0,5,1,1,0,24,3,0.305,0.368,0.362,0.73,0.332,90.8,0.55,0.45,132.35476190476192,7.760317460317459,2.0,0.031746031746031744
650,64646,박찬호,2020,SS,25,141,530,479,63,106,16,0,3,131,36,36,0,0,12,3,15,8,87,14,0.221,0.274,0.273,0.547,0.252,39.9,-1.15,-1.96,128.70939577039258,15.624169184290025,6.0,0.01812688821752266
651,64657,박준태,2020,CF,28,126,439,346,71,85,13,1,5,115,29,62,19,0,9,3,5,1,120,4,0.246,0.386,0.332,0.718,0.338,101.0,1.83,0.76,131.57772727272726,18.01919191919191,20.0,0.101010101010101
652,64704,노태형,2020,2B,25,54,113,102,14,22,4,1,0,28,6,7,3,0,1,0,0,1,31,0,0.216,0.286,0.275,0.5609999999999999,0.26,51.8,-0.26,-0.28,128.48931034482754,18.608620689655176,1.0,0.017241379310344827
653,64717,지성준,2020,C,26,3,11,8,0,2,0,0,0,2,2,3,0,0,0,0,0,0,4,0,0.25,0.455,0.25,0.7050000000000001,0.354,,0.09,0.16,139.595,7.6,0.0,0.0
654,64793,김민수,2020,C,29,16,24,21,3,4,0,0,0,4,1,2,0,0,1,0,0,0,5,0,0.19,0.261,0.19,0.451,0.217,17.9,-0.08,-0.22,134.2625,8.833333333333334,0.0,0.0
655,64868,조용호,2020,LF,30,130,477,405,73,120,15,0,0,135,32,63,2,1,5,2,12,3,83,6,0.296,0.392,0.333,0.7250000000000001,0.337,99.7,1.53,1.85,129.3210266159696,11.707224334600769,0.0,0.0
656,64890,유서준,2020,SS,24,28,25,24,10,6,1,0,1,10,2,1,0,0,0,0,1,1,7,2,0.25,0.28,0.417,0.6970000000000001,0.308,,0.06,-0.11,125.17307692307692,6.946153846153848,1.0,0.07692307692307693
657,64906,강민국,2020,2B,28,79,116,103,15,22,3,0,0,25,7,7,0,0,6,0,0,1,20,0,0.214,0.264,0.243,0.507,0.235,24.5,-0.58,-0.37,133.8076119402985,13.594029850746264,5.0,0.07462686567164177
658,64984,김태진,2020,3B,24,81,275,258,27,60,5,1,1,70,23,13,1,0,2,1,7,4,45,2,0.233,0.271,0.271,0.542,0.248,40.4,-1.07,-0.6,128.8233689839573,18.38556149732621,4.0,0.0213903743315508
659,65040,김태훈,2020,DH,24,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-126.2,-0.08,-0.0,112.47,68.2,0.0,0.0
661,65109,백승현,2020,3B,25,25,39,28,5,7,1,0,0,8,2,4,1,0,6,0,0,0,8,0,0.25,0.364,0.286,0.6499999999999999,0.309,54.4,-0.09,-0.17,131.82200000000003,11.599999999999998,0.0,0.0
662,65207,신민재,2020,CF,24,67,31,25,26,8,1,0,0,9,5,4,0,0,2,0,8,2,3,1,0.32,0.414,0.36,0.774,0.358,104.3,0.23,-0.11,130.7021052631579,-0.08421052631578918,0.0,0.0
663,65304,김은성,2020,2B,27,16,6,4,0,2,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167,0.538,,0.13,-0.18,146.86,-0.3666666666666667,1.0,0.3333333333333333
664,65362,송우현,2020,RF,23,14,15,12,3,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0.0,0.2,0.0,0.2,0.142,-28.7,-0.2,-0.16,142.6233333333333,29.53333333333333,0.0,0.0
665,65399,허정협,2020,LF,30,109,352,306,44,83,12,0,10,125,43,40,2,0,3,1,0,0,71,6,0.271,0.358,0.408,0.766,0.346,108.4,1.43,1.49,139.43316326530615,17.71989795918368,39.0,0.1989795918367347
667,65462,김기환,2020,미정,24,4,2,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,1.5,0.642,,0.06,0.0,93.955,-2.25,0.0,0.0
668,65464,최정용,2020,2B,23,38,59,56,5,11,1,0,1,15,5,2,0,0,1,0,0,0,15,0,0.196,0.224,0.268,0.492,0.222,19.4,-0.35,-0.04,140.36428571428573,19.6,3.0,0.08571428571428573
669,65503,김지수,2020,LF,23,14,26,25,2,4,0,0,1,7,4,1,0,0,0,0,0,0,7,0,0.16,0.192,0.28,0.47200000000000003,0.212,14.6,-0.17,-0.15,129.89666666666668,28.42,0.0,0.0
670,65506,김재유,2020,CF,27,68,133,116,20,30,1,0,1,34,9,12,3,0,2,0,10,2,35,2,0.259,0.344,0.293,0.637,0.299,74.5,0.28,0.16,135.32656249999997,10.651562499999997,4.0,0.0625
671,65514,강태율,2020,C,23,14,18,11,2,5,0,0,2,11,2,7,0,0,0,0,0,0,2,1,0.455,0.667,1.0,1.667,0.657,305.1,0.55,0.03,137.37555555555556,21.61111111111111,3.0,0.3333333333333333
672,65515,강로한,2020,CF,28,16,26,21,6,4,0,0,0,4,1,4,1,0,0,0,2,1,6,0,0.19,0.346,0.19,0.536,0.274,,0.02,0.17,128.28636363636363,3.0090909090909084,0.0,0.0
673,65586,전병우,2020,3B,27,117,394,351,43,82,13,3,8,125,47,37,2,0,2,2,7,0,98,7,0.234,0.309,0.356,0.665,0.301,77.7,0.71,0.18,134.39647577092515,22.170484581497785,24.0,0.10572687224669604
674,65610,황대인,2020,1B,24,63,138,116,14,32,4,0,4,48,16,21,0,0,0,1,0,0,29,5,0.276,0.384,0.414,0.798,0.361,115.2,0.47,0.51,134.82513157894735,21.86184210526316,10.0,0.13157894736842105
675,65653,김호령,2020,CF,28,88,159,138,36,32,5,2,4,53,16,14,3,0,3,1,3,3,55,2,0.232,0.314,0.384,0.698,0.314,77.5,0.28,-0.41,134.93246376811592,16.146376811594212,13.0,0.18840579710144928
676,65703,이도윤,2020,SS,23,14,25,24,3,5,1,0,0,6,1,1,0,0,0,0,0,0,6,0,0.208,0.24,0.25,0.49,0.223,27.8,-0.08,-0.2,112.56846153846158,19.484615384615385,0.0,0.0
677,65869,이현석,2020,C,28,57,108,100,7,18,2,0,2,26,7,4,2,0,2,0,1,0,30,4,0.18,0.226,0.26,0.486,0.223,19.3,-0.35,-0.55,129.5001694915254,20.872881355932208,2.0,0.03389830508474576
678,65898,김웅빈,2020,1B,24,73,235,207,25,57,13,0,8,94,31,17,3,1,5,3,1,0,65,6,0.275,0.335,0.454,0.789,0.347,104.8,0.77,0.14,132.96733333333333,17.827407407407392,17.0,0.1259259259259259
679,66052,남태혁,2020,DH,29,35,72,66,3,13,1,0,1,17,11,6,0,0,0,0,0,0,22,2,0.197,0.264,0.258,0.522,0.243,37.3,-0.36,-0.38,144.10194444444446,14.255555555555553,8.0,0.2222222222222222
680,66108,홍창기,2020,CF,26,133,501,402,87,113,29,5,5,167,38,83,10,1,3,3,11,5,85,8,0.281,0.414,0.415,0.829,0.377,130.5,3.94,2.87,141.1102517985612,14.51870503597122,55.0,0.19784172661870505
681,66113,김호은,2020,1B,28,67,108,99,12,25,5,0,2,36,11,7,2,0,0,0,0,0,13,2,0.253,0.315,0.364,0.679,0.307,,0.1,0.83,138.33934210526309,17.753947368421052,15.0,0.1973684210526316
682,66203,서예일,2020,3B,27,39,29,25,4,6,2,0,0,8,1,3,0,0,0,1,0,0,7,0,0.24,0.31,0.32,0.63,0.285,,0.06,0.09,131.888,15.426666666666666,2.0,0.13333333333333333
683,66209,조수행,2020,RF,26,44,40,38,12,10,0,0,0,10,4,2,0,0,0,0,3,2,6,0,0.263,0.3,0.263,0.563,0.26,,-0.02,0.14,126.03399999999998,8.452,0.0,0.0
684,66354,주효상,2020,C,22,62,100,84,6,16,4,0,0,20,7,12,0,0,3,1,0,0,26,0,0.19,0.289,0.238,0.5269999999999999,0.251,41.0,-0.17,-0.05,128.79102040816326,18.56938775510204,5.0,0.1020408163265306
685,66409,이성규,2020,1B,26,98,245,216,25,39,7,1,10,78,30,18,5,0,4,2,3,1,64,7,0.181,0.257,0.361,0.618,0.278,50.1,-0.92,-1.73,133.61429629629626,22.55407407407407,21.0,0.15555555555555556
686,66606,최원준,2020,CF,23,123,412,359,72,117,16,6,2,151,35,33,6,0,9,5,14,3,35,1,0.326,0.387,0.421,0.808,0.361,112.6,2.47,2.31,130.6344642857143,17.84321428571429,9.0,0.03214285714285714
687,66614,김규성,2020,2B,23,103,182,157,21,28,2,1,3,41,11,13,1,0,11,0,2,1,40,1,0.178,0.246,0.261,0.507,0.235,21.0,-1.01,-1.85,127.39980952380957,26.242857142857147,6.0,0.057142857142857134
688,66657,이진영,2020,미정,22,32,27,22,4,5,1,0,0,6,5,5,0,0,0,0,1,0,9,1,0.227,0.37,0.273,0.643,0.31,,0.1,-0.01,135.00000000000003,-1.1875,0.0,0.0
689,66702,이동훈,2020,CF,23,37,39,38,5,4,0,0,0,4,1,0,1,0,0,0,0,0,14,0,0.105,0.128,0.105,0.23299999999999998,0.111,-48.2,-0.58,-0.58,118.7825,14.643749999999995,0.0,0.0
690,66706,장진혁,2020,RF,26,19,37,32,2,5,0,1,0,7,1,5,0,0,0,0,2,1,6,0,0.156,0.27,0.219,0.489,0.236,36.8,-0.21,-0.21,135.09181818181818,24.37727272727273,3.0,0.13636363636363635
691,66707,박상언,2020,C,23,37,46,45,4,10,3,0,0,13,2,0,1,0,0,0,0,0,16,1,0.222,0.239,0.289,0.528,0.236,36.2,-0.07,-0.28,128.02555555555554,27.08518518518519,2.0,0.07407407407407407
692,66838,김동엽,2020,DH,29,114,447,409,60,127,20,0,20,207,73,29,4,0,1,4,4,4,79,14,0.311,0.359,0.506,0.865,0.38,121.8,2.13,1.55,136.36860139860158,18.67622377622376,47.0,0.16433566433566432
693,66917,김찬형,2020,SS,22,54,70,62,10,18,6,0,0,24,6,4,1,0,2,1,3,1,11,0,0.29,0.338,0.387,0.7250000000000001,0.324,85.6,0.22,0.16,128.33826086956523,17.830434782608695,0.0,0.0
694,66928,박준영,2020,SS,22,32,51,46,4,7,4,0,0,11,3,2,3,0,0,0,1,0,17,2,0.152,0.235,0.239,0.474,0.224,23.3,-0.19,-0.25,134.35458333333335,15.879166666666665,0.0,0.0
695,66965,도태훈,2020,3B,27,11,13,11,0,2,0,0,0,2,1,2,0,0,0,0,0,0,3,0,0.182,0.308,0.182,0.49,0.246,,-0.03,-0.18,137.7516666666667,21.6,0.0,0.0
696,66968,이재율,2020,미정,27,25,10,9,9,4,1,0,0,5,3,1,0,0,0,0,4,1,1,1,0.444,0.5,0.556,1.056,0.468,190.7,0.23,0.02,119.68142857142858,1.3285714285714283,0.0,0.0
697,67005,홍현빈,2020,LF,22,40,24,18,5,0,0,0,0,0,1,5,0,1,1,0,0,1,5,0,0.0,0.217,0.0,0.217,0.127,-42.7,-0.36,-0.14,134.91750000000002,6.949999999999998,0.0,0.0
698,67025,로하스,2020,RF,30,140,618,542,114,189,39,1,46,368,132,63,5,5,0,8,0,1,130,10,0.349,0.416,0.679,1.095,0.466,180.3,7.62,7.22,145.12887755102034,19.655612244897963,137.0,0.3494897959183674
699,67063,문상인,2020,C,22,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,-0.04,-0.03,135.78,46.0,0.0,0.0
700,67207,이유찬,2020,3B,21,99,106,87,30,22,2,1,0,26,6,14,2,0,2,1,13,4,25,2,0.253,0.365,0.299,0.6639999999999999,0.313,84.6,0.45,-0.12,122.90867924528305,25.011320754716984,1.0,0.018867924528301886
701,67304,김혜성,2020,2B,21,140,545,492,79,140,23,6,7,196,59,46,2,0,2,3,25,7,92,6,0.285,0.346,0.398,0.744,0.334,99.9,2.77,1.42,133.80907185628755,14.350598802395199,23.0,0.0688622754491018
702,67341,이정후,2020,RF,21,138,607,536,84,179,48,5,15,282,100,58,4,5,2,7,12,2,47,16,0.334,0.398,0.526,0.924,0.402,145.2,5.68,3.98,137.59015217391294,17.85282608695652,72.0,0.1565217391304348
703,67449,김성윤,2020,LF,21,9,9,7,1,2,1,0,0,3,0,1,1,0,0,0,0,0,1,0,0.286,0.444,0.429,0.873,0.402,,0.08,-0.1,144.826,10.88,0.0,0.0
704,67504,김민수,2020,3B,22,3,10,8,1,2,0,0,0,2,0,2,0,0,0,0,1,0,4,0,0.25,0.4,0.25,0.65,0.32,,0.04,0.08,124.23666666666668,20.866666666666664,0.0,0.0
705,67644,이정훈,2020,C,25,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,-126.2,-0.1,-0.06,140.245,41.0,0.0,0.0
706,67872,로맥,2020,1B,34,137,577,477,84,134,32,0,32,262,88,90,6,5,0,4,4,2,114,5,0.281,0.399,0.549,0.9480000000000001,0.412,142.9,4.32,4.16,141.71008955223888,23.96925373134329,96.0,0.2865671641791045
707,67893,박성한,2020,SS,22,41,112,99,7,24,2,0,2,32,8,11,1,0,1,0,1,1,21,1,0.242,0.324,0.323,0.647,0.299,73.2,0.24,-0.59,129.45449275362316,11.168115942028985,2.0,0.028985507246376805
708,68003,박준혁,2020,RF,20,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-126.2,-0.05,-0.0,102.07,-7.3,0.0,0.0
709,68050,강백호,2020,1B,20,127,565,492,92,162,36,1,23,269,88,65,5,9,0,3,7,2,92,7,0.329,0.411,0.547,0.958,0.416,149.7,4.69,3.21,142.69773255813945,18.688372093023247,79.0,0.2296511627906977
710,68106,이재원,2020,RF,20,15,19,17,1,1,0,0,0,1,0,2,0,0,0,0,0,0,9,0,0.059,0.158,0.059,0.217,0.121,-42.2,-0.29,-0.17,149.17714285714285,8.014285714285716,1.0,0.14285714285714285
711,68204,권민석,2020,3B,21,53,53,46,6,13,2,0,0,15,7,3,0,0,2,2,1,0,13,0,0.283,0.314,0.326,0.64,0.285,,0.02,-0.39,127.3383870967742,15.645161290322582,2.0,0.06451612903225806
712,68305,변상권,2020,CF,23,35,64,62,7,17,5,0,1,25,16,1,0,0,0,1,0,0,20,2,0.274,0.281,0.403,0.684,0.299,77.5,0.15,0.15,134.56906250000003,18.665625,4.0,0.125
713,68346,김수환,2020,1B,22,9,12,11,1,2,1,0,0,3,2,1,0,0,0,0,0,0,5,1,0.182,0.25,0.273,0.523,0.24,38.2,-0.12,-0.45,147.9125,16.400000000000002,0.0,0.0
714,68362,추재현,2020,CF,21,13,28,24,3,3,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0.125,0.25,0.125,0.375,0.196,9.2,-0.21,-0.3,126.304,21.43,0.0,0.0
715,68504,이호연,2020,1B,25,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-126.2,-0.06,-0.0,130.23,67.0,0.0,0.0
716,68518,정보근,2020,C,20,85,152,133,9,20,2,0,0,22,5,11,1,0,6,1,0,0,32,7,0.15,0.219,0.165,0.384,0.186,-3.9,-1.18,-1.76,124.59645569620251,20.63797468354431,0.0,0.0
717,68525,한동희,2020,3B,21,135,531,461,62,128,22,0,17,201,67,57,5,0,5,3,0,3,97,15,0.278,0.361,0.436,0.7969999999999999,0.357,108.4,2.47,0.4,142.05713355048857,14.261563517915315,63.0,0.20521172638436486
718,68730,호잉,2020,RF,31,34,134,124,12,24,4,0,4,40,14,9,1,0,0,0,5,3,34,4,0.194,0.254,0.323,0.577,0.261,48.8,-0.54,-0.5,135.29226190476194,20.13928571428572,13.0,0.15476190476190474
719,68743,정은원,2020,2B,20,78,298,250,27,61,9,1,2,78,25,40,5,0,2,1,1,1,40,4,0.244,0.358,0.312,0.6699999999999999,0.315,88.3,0.74,-0.44,128.99747311827954,15.326881720430107,2.0,0.010752688172043013
720,68868,최준우,2020,2B,21,64,200,176,22,41,3,0,3,53,13,18,0,0,5,1,0,1,27,3,0.233,0.303,0.301,0.604,0.278,56.7,-0.28,-0.72,129.87328000000002,13.930400000000004,1.0,0.008
721,68912,김형준,2020,C,20,43,80,70,12,20,1,0,3,30,11,10,0,0,0,0,0,0,21,1,0.286,0.375,0.429,0.804,0.363,115.1,0.52,-0.23,135.76666666666662,21.035555555555558,3.0,0.06666666666666668
722,69100,구본혁,2020,3B,23,123,96,84,20,14,0,1,1,19,7,7,2,0,3,0,0,0,18,2,0.167,0.247,0.226,0.473,0.225,23.0,-0.37,-0.22,127.36564516129032,16.11451612903226,1.0,0.016129032258064516
723,69209,페르난데스,2020,DH,32,142,658,578,102,197,29,0,21,289,104,56,13,1,0,11,0,1,42,26,0.341,0.404,0.5,0.904,0.399,147.5,4.39,4.28,137.2171966527196,14.933054393305454,70.0,0.14644351464435146
724,69306,김주형,2020,3B,24,38,50,43,8,10,3,0,1,16,6,4,2,0,1,0,0,1,10,0,0.233,0.327,0.372,0.6990000000000001,0.319,86.4,0.2,-0.33,126.95612903225808,23.058064516129022,3.0,0.0967741935483871
725,69403,양우현,2020,2B,20,7,24,23,0,3,0,0,0,3,0,1,0,0,0,0,0,0,5,1,0.13,0.167,0.13,0.29700000000000004,0.142,-28.1,-0.3,-0.33,128.71266666666668,13.093333333333335,2.0,0.13333333333333333
726,69418,박승규,2020,RF,19,90,192,179,24,47,11,0,1,61,13,6,3,0,4,0,4,5,32,4,0.263,0.298,0.341,0.639,0.288,64.5,-0.31,-0.51,127.002,19.179166666666667,5.0,0.04166666666666666
727,69442,김도환,2020,C,20,34,49,41,2,9,2,0,0,11,9,5,0,0,1,2,0,0,16,0,0.22,0.292,0.268,0.56,0.258,46.4,-0.08,-0.32,132.17727272727276,16.96363636363637,3.0,0.13636363636363635
728,69453,이학주,2020,SS,29,63,240,203,30,47,11,0,4,70,28,26,2,1,4,5,6,2,58,3,0.232,0.318,0.345,0.663,0.299,70.3,0.42,-0.2,132.3293023255814,20.594573643410854,12.0,0.09302325581395347
729,69508,신용수,2020,RF,24,5,8,7,2,3,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0.429,0.5,0.429,0.929,0.425,,0.07,0.16,117.10500000000002,31.53333333333333,0.0,0.0
730,69636,오선우,2020,RF,23,59,73,67,11,16,0,0,4,28,14,3,3,0,0,0,0,0,26,2,0.239,0.301,0.418,0.719,0.323,,0.07,-0.13,143.35096774193545,14.612903225806454,9.0,0.2903225806451613
731,69652,터커,2020,RF,30,142,631,542,100,166,40,0,32,302,113,76,9,3,0,4,0,2,67,12,0.306,0.398,0.557,0.9550000000000001,0.416,149.0,5.71,2.4,139.96493827160495,24.305925925925933,77.0,0.19012345679012346
732,69702,김현민,2020,2B,20,4,5,5,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,0.36,,0.03,-0.02,134.0125,-1.3499999999999996,0.0,0.0
733,69705,조한민,2020,SS,19,25,52,50,7,11,4,0,0,15,2,0,2,0,0,0,0,0,22,0,0.22,0.25,0.3,0.55,0.248,43.6,-0.07,-0.25,127.504,16.695999999999998,1.0,0.04
734,69706,허관회,2020,C,21,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,0.45,,0.04,-0.04,142.05,18.3,0.0,0.0
735,69737,노시환,2020,3B,19,107,387,346,46,76,18,2,12,134,43,33,6,1,1,1,0,1,116,8,0.22,0.298,0.387,0.685,0.307,78.7,0.85,-2.1,135.58146464646464,18.065151515151502,33.0,0.16666666666666666
736,69766,유장혁,2020,LF,20,30,46,42,3,7,1,0,0,8,0,4,0,0,0,0,0,1,18,0,0.167,0.239,0.19,0.429,0.206,16.5,-0.44,-0.37,133.3731818181818,6.53181818181818,0.0,0.0
737,69804,채현우,2020,LF,24,16,24,23,2,3,1,0,0,4,0,1,0,0,0,0,3,0,8,2,0.13,0.167,0.174,0.34099999999999997,0.158,-18.7,-0.21,-0.13,129.4790909090909,7.845454545454544,0.0,0.0
738,69825,김창평,2020,2B,20,35,90,78,10,15,4,1,0,21,7,11,0,0,0,1,7,0,16,2,0.192,0.289,0.269,0.558,0.261,,0.02,0.26,125.52119999999996,25.048000000000002,1.0,0.02
739,69992,최정원,2020,2B,20,49,48,40,18,11,3,1,0,16,2,7,0,0,1,0,4,0,13,1,0.275,0.383,0.4,0.783,0.355,106.6,0.29,0.17,126.39125,13.0,0.0,0.0
740,69995,서호철,2020,3B,23,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,-126.2,-0.21,-0.05,124.41666666666669,-2.266666666666666,0.0,0.0
741,70410,김주찬,2020,1B,39,7,18,18,3,6,0,0,1,9,2,0,0,0,0,0,0,1,2,2,0.333,0.333,0.5,0.833,0.367,,0.04,-0.38,135.94866666666667,18.966666666666665,3.0,0.2
742,71184,이성우,2020,C,38,71,84,75,7,18,1,0,3,28,11,6,0,0,3,0,0,0,14,3,0.24,0.296,0.373,0.669,0.301,,0.09,-0.25,129.72958333333335,16.64375,0.0,0.0
743,71564,이대호,2020,DH,38,144,611,542,67,158,27,0,20,245,110,53,5,9,0,11,1,0,68,21,0.292,0.354,0.452,0.806,0.351,105.8,1.01,3.56,137.60665903890163,16.503661327231132,86.0,0.19679633867276888
744,71752,김태균,2020,1B,38,66,249,215,14,47,11,0,2,64,29,29,2,3,1,2,0,0,41,8,0.219,0.315,0.298,0.613,0.28,64.1,-0.53,-0.5,136.61877419354835,16.475483870967732,16.0,0.1032258064516129
745,71837,김강민,2020,CF,37,120,318,280,37,68,11,0,11,112,41,27,4,2,5,2,7,5,61,9,0.243,0.316,0.4,0.716,0.319,80.7,0.6,-0.06,133.07207920792072,20.206435643564355,27.0,0.13366336633663367
746,71842,정상호,2020,C,37,40,90,84,3,14,6,0,0,20,8,2,0,0,3,1,0,0,29,4,0.167,0.184,0.238,0.422,0.187,-2.2,-0.63,-1.24,132.30469387755105,24.748979591836733,6.0,0.12244897959183673
747,72133,박용택,2020,DH,41,97,236,217,22,65,15,0,2,86,35,15,0,1,0,4,2,0,34,7,0.3,0.339,0.396,0.7350000000000001,0.325,97.0,0.39,0.08,136.6025595238095,17.361309523809528,20.0,0.11904761904761905
748,72443,최형우,2020,DH,36,140,600,522,93,185,37,1,28,308,115,70,5,5,0,3,0,0,101,9,0.354,0.433,0.59,1.023,0.445,168.6,5.71,7.2,141.84023498694506,18.073890339425553,101.0,0.26370757180156656
749,73113,박경수,2020,2B,36,119,391,324,33,91,17,0,13,147,59,48,9,2,3,7,0,1,96,14,0.281,0.381,0.454,0.835,0.37,118.9,2.41,0.77,137.85923809523808,21.929999999999986,38.0,0.18095238095238092
750,73136,이성열,2020,DH,35,78,244,223,22,45,5,0,8,74,34,16,5,0,0,0,1,1,68,3,0.202,0.27,0.332,0.6020000000000001,0.274,58.0,-0.9,-1.13,134.59062015503886,21.189922480620165,20.0,0.15503875968992248
751,73209,나주환,2020,3B,36,64,222,204,21,57,5,0,6,80,26,12,1,0,4,1,0,0,44,6,0.279,0.321,0.392,0.7130000000000001,0.319,82.7,0.5,-0.47,128.34924137931034,23.951724137931052,5.0,0.03448275862068965
752,73306,지석훈,2020,3B,36,87,142,121,22,25,8,0,1,36,12,15,2,0,2,2,1,0,33,4,0.207,0.3,0.298,0.598,0.277,,-0.04,-0.86,129.0594805194805,21.699999999999992,2.0,0.025974025974025976
753,73342,이택근,2020,LF,40,20,64,57,5,11,5,0,0,16,7,7,0,0,0,0,0,0,21,1,0.193,0.281,0.281,0.562,0.261,52.4,-0.2,-0.11,138.13200000000003,13.927999999999995,3.0,0.12
754,74163,이용규,2020,CF,34,119,482,415,58,119,14,2,1,140,32,58,6,0,2,1,17,8,36,9,0.287,0.381,0.337,0.718,0.333,103.1,2.2,1.04,125.25933962264163,16.155031446540875,0.0,0.0
755,74206,김재호,2020,SS,35,119,452,397,46,115,15,1,2,138,39,44,4,1,2,5,6,2,44,17,0.29,0.362,0.348,0.71,0.324,95.4,1.98,-0.1,131.32625786163518,17.175157232704404,19.0,0.059748427672955975
756,74215,윤석민,2020,3B,34,34,76,73,4,14,2,0,3,25,12,2,0,0,0,1,0,0,12,3,0.192,0.211,0.342,0.553,0.242,30.7,-0.46,-0.34,134.47999999999996,15.979069767441857,2.0,0.04651162790697674
757,74339,유한준,2020,DH,39,117,420,379,47,106,17,0,11,156,63,39,0,2,1,1,0,0,50,9,0.28,0.346,0.412,0.758,0.338,99.5,0.61,0.72,134.56529209621988,16.239862542955326,36.0,0.12371134020618554
758,74465,박석민,2020,3B,35,121,443,354,58,109,15,0,14,166,63,73,9,2,2,4,0,1,62,11,0.308,0.434,0.469,0.903,0.404,141.7,3.97,2.6,136.23363281249996,16.765625000000007,28.0,0.109375
759,74540,강민호,2020,C,34,119,393,355,46,102,14,0,19,173,61,31,4,2,0,3,0,0,54,17,0.287,0.349,0.487,0.836,0.367,112.6,3.0,0.55,134.21466165413534,20.495488721804517,35.0,0.13157894736842105
760,74729,최진행,2020,DH,34,84,240,214,23,50,5,0,8,79,30,18,5,0,0,3,0,0,59,11,0.234,0.304,0.369,0.673,0.304,78.2,-0.07,-0.59,135.9446323529412,19.491176470588247,21.0,0.15441176470588236
761,75125,박병호,2020,1B,34,91,373,302,54,67,6,0,20,133,62,55,8,2,0,8,0,0,110,8,0.222,0.349,0.44,0.7889999999999999,0.35,112.3,1.62,-0.03,143.81453125,23.29687499999999,52.0,0.2708333333333333
762,75151,정의윤,2020,DH,33,74,198,183,13,45,5,1,1,55,20,11,1,1,0,3,0,1,38,7,0.246,0.288,0.301,0.589,0.264,53.8,-0.7,-0.81,131.07031999999995,17.137600000000006,11.0,0.08800000000000001
763,75334,오재일,2020,1B,33,125,528,466,62,147,32,0,16,227,89,60,0,1,0,2,2,1,92,12,0.315,0.392,0.487,0.879,0.389,141.1,3.7,1.39,140.09207715133527,19.54688427299703,76.0,0.2255192878338279
764,75566,이원석,2020,3B,33,120,463,399,45,107,17,0,13,163,74,49,2,1,1,12,0,1,81,7,0.268,0.342,0.409,0.751,0.333,94.3,1.29,0.24,130.64246753246772,23.170779220779227,27.0,0.08766233766233766
765,75808,정근우,2020,2B,37,70,171,149,22,33,4,0,1,40,14,17,1,1,3,1,7,1,23,4,0.221,0.304,0.268,0.5720000000000001,0.266,53.6,-0.29,0.04,133.44281818181827,19.594545454545454,11.0,0.1
766,75847,최정,2020,3B,33,131,544,444,89,119,22,0,32,237,93,75,19,1,0,6,8,3,97,7,0.268,0.392,0.534,0.926,0.405,137.6,4.77,4.57,137.95222222222225,27.758258258258227,73.0,0.2192192192192192
767,76100,이병규,2020,1B,36,53,194,164,28,45,4,0,9,76,32,28,1,0,0,1,0,0,55,5,0.274,0.381,0.463,0.8440000000000001,0.378,123.6,0.96,0.91,135.95845360824742,19.43505154639175,20.0,0.20618556701030927
768,76158,최승준,2020,1B,32,2,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0.333,0.5,0.333,0.833,0.408,,0.04,0.07,132.54,10.2,0.0,0.0
